STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       5490;19470101;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.1;  987.20;   -5.2;   89.00;   -2.4;   -8.6;  -10.4;eor
       5490;19470102;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.5;  991.80;   -1.9;   97.00;   -0.6;   -8.2;   -9.5;eor
       5490;19470103;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.9; 1000.00;   -3.8;   95.00;   -0.4;   -4.0;   -8.0;eor
       5490;19470104;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.3; 1004.20;   -9.9;   82.00;   -4.0;  -11.0;  -14.0;eor
       5490;19470105;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.1;  997.90;  -14.8;   84.00;  -10.6;  -16.0;  -17.4;eor
       5490;19470106;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   1.9;  993.00;  -17.0;   85.00;  -13.2;  -18.2;  -19.7;eor
       5490;19470107;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.0;  988.70;  -16.2;   84.00;  -15.2;  -19.0;  -20.8;eor
       5490;19470108;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.4;  988.80;  -14.6;   89.00;  -11.7;  -18.5;  -21.4;eor
       5490;19470109;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.5;  983.90;   -6.8;   94.00;   -5.2;  -12.8;  -20.5;eor
       5490;19470110;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.7;  986.40;   -7.4;   94.00;   -4.0;   -9.2;   -8.4;eor
       5490;19470111;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.7;  982.60;   -8.9;   90.00;   -7.7;  -10.0;   -9.5;eor
       5490;19470112;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.3;  972.70;    3.6;   77.00;    5.8;   -9.0;   -9.0;eor
       5490;19470113;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.3;  971.50;    5.4;   78.00;    7.7;    2.2;   -1.0;eor
       5490;19470114;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.1;  981.80;    4.2;   75.00;    5.8;    2.8;   -0.2;eor
       5490;19470115;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.1;  991.20;    7.6;   77.00;    9.6;    4.0;    1.2;eor
       5490;19470116;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.4;  994.20;   11.4;   50.00;   15.4;    2.5;   -1.5;eor
       5490;19470117;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.2;  990.70;    6.2;   72.00;   14.7;    5.4;    1.0;eor
       5490;19470118;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.5;  995.60;    3.6;   81.00;    7.0;    2.0;   -0.1;eor
       5490;19470119;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.0;  994.60;    0.8;   91.00;    4.3;   -0.2;   -1.4;eor
       5490;19470120;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.3;  991.60;   -1.7;   86.00;    0.5;   -2.7;   -5.0;eor
       5490;19470121;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.6;  991.20;   -3.5;   87.00;   -1.0;   -4.4;   -5.6;eor
       5490;19470122;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.2;  991.90;   -4.8;   93.00;   -3.8;   -5.2;   -7.6;eor
       5490;19470123;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.3;  995.50;   -5.1;   95.00;   -4.4;   -6.2;  -12.4;eor
       5490;19470124;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.1;  998.40;   -5.5;   95.00;   -4.8;   -6.2;   -7.9;eor
       5490;19470125;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.0;  992.60;   -7.5;   87.00;   -5.2;  -13.2;  -16.6;eor
       5490;19470126;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.7;  985.60;   -9.0;   88.00;   -6.6;  -10.0;  -10.0;eor
       5490;19470127;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.1;  985.40;  -11.7;   91.00;   -8.7;  -14.0;  -16.2;eor
       5490;19470128;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.2;  989.00;  -11.1;   92.00;  -10.0;  -12.8;  -11.6;eor
       5490;19470129;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.3;  990.80;  -16.1;   89.00;  -10.6;  -18.2;  -22.5;eor
       5490;19470130;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.7;  988.00;  -13.0;   86.00;   -7.8;  -21.2;  -27.2;eor
       5490;19470131;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.3;  986.00;  -15.4;   83.00;   -9.3;  -18.3;  -25.2;eor
       5490;19470201;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.5;  984.80;  -13.8;   83.00;   -8.5;  -20.8;  -25.1;eor
       5490;19470202;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.5;  980.20;  -13.4;   86.00;   -9.8;  -22.7;  -27.8;eor
       5490;19470203;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.0;  970.80;   -7.8;   90.00;   -5.6;  -16.2;  -18.0;eor
       5490;19470204;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.1;  969.10;   -8.2;   95.00;   -6.4;  -12.7;  -12.6;eor
       5490;19470205;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.8;  976.20;   -6.2;   93.00;   -5.6;   -7.5;   -7.5;eor
       5490;19470206;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.1;  987.10;   -7.9;   90.00;   -6.0;  -12.3;  -12.2;eor
       5490;19470207;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.3;  987.90;  -15.0;   80.00;  -10.2;  -18.4;  -24.0;eor
       5490;19470208;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.1;  980.70;  -15.1;   84.00;  -11.8;  -21.3;  -23.6;eor
       5490;19470209;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.9;  983.60;  -12.0;   89.00;  -11.8;  -13.6;  -13.6;eor
       5490;19470210;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.1;  986.40;  -11.2;   89.00;  -10.8;  -12.5;  -13.0;eor
       5490;19470211;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.9;  985.90;  -12.1;   91.00;  -11.0;  -14.0;  -14.0;eor
       5490;19470212;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.3;  984.40;  -10.4;   92.00;   -9.5;  -12.0;  -10.5;eor
       5490;19470213;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.5;  985.80;  -10.3;   92.00;   -8.1;  -12.6;  -12.4;eor
       5490;19470214;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.1;  990.20;   -8.2;   91.00;   -6.5;   -9.5;  -11.0;eor
       5490;19470215;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.6;  992.40;   -9.9;   91.00;   -7.6;  -10.4;  -12.4;eor
       5490;19470216;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.3;  993.50;   -9.2;   86.00;   -7.6;  -10.4;  -12.0;eor
       5490;19470217;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.5;  992.60;  -10.6;   73.00;   -7.4;  -15.8;  -16.5;eor
       5490;19470218;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.8;  986.20;  -10.8;   82.00;   -8.4;  -17.2;  -20.3;eor
       5490;19470219;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.5;  982.00;  -10.3;   91.00;   -8.0;  -11.4;  -14.5;eor
       5490;19470220;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.8;  980.70;  -13.3;   88.00;  -10.0;  -14.8;  -13.8;eor
       5490;19470221;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   2.9;  972.40;  -11.5;   90.00;   -9.5;  -18.4;  -15.5;eor
       5490;19470222;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.1;  964.20;   -7.9;   93.00;   -6.5;  -10.8;  -15.5;eor
       5490;19470223;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.0;  977.50;   -8.9;   93.00;   -6.6;   -9.6;   -8.4;eor
       5490;19470224;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.5;  985.00;   -8.6;   83.00;   -6.9;  -14.1;  -14.1;eor
       5490;19470225;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.1;  982.40;  -11.6;   84.00;   -5.8;  -13.6;  -18.4;eor
       5490;19470226;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   3.5;  988.70;  -11.2;   89.00;   -5.5;  -14.4;  -23.8;eor
       5490;19470227;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.1;  977.50;   -4.2;   72.00;   -2.4;  -16.1;  -18.9;eor
       5490;19470228;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.9;  963.60;   -1.9;   85.00;    2.0;   -8.0;   -9.7;eor
       5490;19470301;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.4;  967.40;   -4.9;   76.00;   -2.0;   -5.8;   -5.5;eor
       5490;19470302;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.1;  980.00;   -3.8;   79.00;   -1.2;   -6.3;   -6.8;eor
       5490;19470303;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.4;  988.20;   -6.2;   83.00;   -2.0;   -9.1;   -6.5;eor
       5490;19470304;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.7;  986.00;   -4.4;   80.00;   -1.4;   -7.8;  -14.5;eor
       5490;19470305;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.7;  968.30;   -4.0;   96.00;   -2.8;   -8.8;  -11.0;eor
       5490;19470306;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.9;  967.50;    3.0;   90.00;    6.1;   -4.0;   -4.2;eor
       5490;19470307;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.1;  971.00;   -2.8;   84.00;    5.1;   -5.0;    0.0;eor
       5490;19470308;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.7;  985.10;   -2.3;   69.00;    0.2;   -6.0;   -8.0;eor
       5490;19470309;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.9;  990.20;   -2.9;   84.00;    1.2;   -5.0;   -7.3;eor
       5490;19470310;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.7;  988.60;   -4.1;   79.00;   -0.6;  -12.4;  -15.5;eor
       5490;19470311;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.7;  968.00;   -1.9;   94.00;    4.9;   -4.8;   -4.9;eor
       5490;19470312;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   4.7;  988.60;   -6.5;   89.00;   -3.5;   -7.8;   -6.4;eor
       5490;19470313;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.9;  974.70;    2.3;   85.00;    5.8;   -9.1;  -13.9;eor
       5490;19470314;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.3;  963.80;    3.5;   85.00;   11.0;   -1.8;    0.4;eor
       5490;19470315;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.2;  991.90;   -2.1;   75.00;    1.0;   -4.4;   -6.1;eor
       5490;19470316;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.0;  983.80;    2.5;   64.00;    4.1;   -4.3;  -10.2;eor
       5490;19470317;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.3;  977.50;    4.2;   71.00;    9.0;    0.9;   -0.4;eor
       5490;19470318;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.0;  978.30;    5.7;   82.00;   12.3;   -0.6;   -4.0;eor
       5490;19470319;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.5;  971.50;    6.4;   82.00;   10.2;    3.0;    0.0;eor
       5490;19470320;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.0;  968.30;    5.6;   81.00;    9.5;    4.4;    0.6;eor
       5490;19470321;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.3;  974.00;    7.7;   82.00;    9.4;    4.0;    1.4;eor
       5490;19470322;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.0;  971.20;    7.5;   86.00;   10.1;    6.3;    4.1;eor
       5490;19470323;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.7;  971.80;    8.9;   75.00;   13.9;    7.0;    1.6;eor
       5490;19470324;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.1;  972.30;    7.6;   73.00;   11.8;    6.0;    2.6;eor
       5490;19470325;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.7;  984.00;    4.5;   68.00;    6.6;    3.0;    4.0;eor
       5490;19470326;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.5;  987.00;    4.8;   70.00;   10.1;   -0.4;   -2.4;eor
       5490;19470327;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.9;  976.40;    5.0;   81.00;    8.3;   -0.4;   -0.2;eor
       5490;19470328;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.5;  975.10;   11.2;   70.00;   16.4;    6.4;    3.4;eor
       5490;19470329;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.7;  966.80;   12.8;   59.00;   15.7;    9.1;    3.4;eor
       5490;19470330;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.3;  966.20;    8.6;   74.00;   12.4;    7.1;    4.0;eor
       5490;19470331;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.9;  970.40;   10.6;   64.00;   15.9;    7.0;    4.9;eor
       5490;19470401;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.3;  972.00;    8.0;   76.00;   12.6;    6.0;    3.4;eor
       5490;19470402;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.1;  971.80;    5.8;   82.00;   11.6;    0.8;   -1.8;eor
       5490;19470403;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.9;  977.00;    3.6;   93.00;    4.6;    1.9;    1.1;eor
       5490;19470404;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.1;  972.20;    8.4;   76.00;   12.1;    3.0;    2.5;eor
       5490;19470405;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.5;  993.40;    3.5;   73.00;    7.4;    0.3;    0.2;eor
       5490;19470406;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.8;  985.10;    6.6;   82.00;    9.8;    2.3;    0.4;eor
       5490;19470407;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.1;  983.60;    9.4;   65.00;   11.2;    6.0;    5.1;eor
       5490;19470408;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.6;  984.40;    8.2;   78.00;   11.3;    6.0;    5.3;eor
       5490;19470409;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.0;  989.10;    2.6;   80.00;    7.2;    1.0;    4.2;eor
       5490;19470410;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.1; 1007.80;    3.4;   78.00;    6.6;    1.1;   -1.0;eor
       5490;19470411;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.9; 1007.00;    5.2;   74.00;   10.3;    2.5;    3.0;eor
       5490;19470412;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.4; 1004.30;    6.2;   66.00;   12.0;    1.2;   -2.0;eor
       5490;19470413;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.2; 1000.70;    8.7;   61.00;   14.6;    1.4;    0.9;eor
       5490;19470414;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.8;  995.20;   14.5;   50.00;   19.3;    4.2;    1.2;eor
       5490;19470415;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.3;  999.20;   12.3;   69.00;   18.4;    8.3;    8.3;eor
       5490;19470416;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.0;  996.60;   13.8;   75.00;   18.8;    7.4;    6.2;eor
       5490;19470417;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.5;  991.00;   14.4;   66.00;   21.4;    7.0;    4.4;eor
       5490;19470418;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.8;  992.80;    7.9;   63.00;   15.2;    4.5;    4.7;eor
       5490;19470419;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.0;  988.40;   13.6;   56.00;   19.6;    5.0;    4.1;eor
       5490;19470420;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.7;  989.00;   13.1;   64.00;   19.4;    8.1;    4.9;eor
       5490;19470421;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.9;  990.20;   11.7;   61.00;   15.7;    8.5;    6.1;eor
       5490;19470422;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.3;  985.10;   15.4;   49.00;   20.1;    7.4;    4.7;eor
       5490;19470423;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.7;  985.00;   12.7;   55.00;   16.6;    9.7;    7.7;eor
       5490;19470424;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.3;  988.40;    9.8;   58.00;   14.0;    6.4;    5.0;eor
       5490;19470425;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.8;  997.80;   13.8;   53.00;   17.4;    7.1;    4.7;eor
       5490;19470426;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.7;  993.80;   11.0;   62.00;   20.0;    7.2;   10.4;eor
       5490;19470427;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.9;  991.90;   13.5;   56.00;   19.6;    0.6;   -2.3;eor
       5490;19470428;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.5;  982.30;    6.8;   84.00;   16.2;    3.7;    7.3;eor
       5490;19470429;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.9;  987.00;    7.8;   77.00;   10.6;    5.2;    3.3;eor
       5490;19470430;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.5;  974.30;    8.5;   70.00;   11.7;    5.4;    4.9;eor
       5490;19470501;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.7;  981.80;    6.2;   83.00;    8.5;    5.1;    4.7;eor
       5490;19470502;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.4;  989.00;    6.3;   90.00;    7.9;    2.3;    1.2;eor
       5490;19470503;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   7.1;  992.60;    7.6;   67.00;   11.4;    4.0;    5.3;eor
       5490;19470504;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.1;  991.00;    6.6;   54.00;    9.3;    1.4;    0.3;eor
       5490;19470505;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   5.2;  992.60;   10.3;   45.00;   16.1;    1.0;   -3.7;eor
       5490;19470506;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   6.7;  995.10;   11.6;   57.00;   17.7;    1.6;   -2.3;eor
       5490;19470507;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.6;  994.20;   13.6;   61.00;   20.3;    3.9;    0.2;eor
       5490;19470508;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.9;  990.60;   15.3;   63.00;   21.9;    6.9;    1.7;eor
       5490;19470509;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.2;  989.40;   16.8;   59.00;   24.0;    8.8;    4.0;eor
       5490;19470510;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.5;  988.80;   18.2;   66.00;   22.7;    7.0;    3.3;eor
       5490;19470511;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.3;  989.80;   17.3;   65.00;   24.6;    9.2;    5.5;eor
       5490;19470512;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.1;  989.90;   18.4;   50.00;   25.9;    9.8;    4.8;eor
       5490;19470513;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.7;  989.50;   19.0;   41.00;   25.2;    9.4;    3.8;eor
       5490;19470514;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.5;  982.30;   18.1;   54.00;   26.4;    8.4;    3.2;eor
       5490;19470515;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.5;  979.90;   17.0;   58.00;   23.4;   14.0;    8.2;eor
       5490;19470516;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.1;  986.30;   13.6;   58.00;   16.6;    9.5;    9.7;eor
       5490;19470517;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.3;  985.60;   13.4;   67.00;   15.9;    9.9;   10.9;eor
       5490;19470518;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.9;  982.40;   11.0;   80.00;   15.0;   10.4;   10.4;eor
       5490;19470519;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.6;  986.60;    9.3;   82.00;   10.4;    7.7;    7.4;eor
       5490;19470520;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.9;  992.20;   11.5;   80.00;   16.3;    8.6;    8.3;eor
       5490;19470521;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.4;  996.20;   13.1;   58.00;   18.9;    5.4;    2.1;eor
       5490;19470522;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.3;  992.30;   16.1;   55.00;   20.7;    5.7;    1.7;eor
       5490;19470523;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.9;  983.80;   15.3;   68.00;   20.2;   11.0;   10.3;eor
       5490;19470524;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.2;  980.80;   13.6;   84.00;   18.4;   12.0;   10.7;eor
       5490;19470525;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.9;  985.20;   17.6;   67.00;   22.6;    8.5;    3.6;eor
       5490;19470526;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.8;  988.70;   19.8;   63.00;   24.6;   10.2;    5.7;eor
       5490;19470527;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.0;  991.00;   18.4;   74.00;   22.5;   16.0;   11.1;eor
       5490;19470528;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.9;  994.80;   14.9;   69.00;   20.2;   11.1;    6.7;eor
       5490;19470529;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.6;  996.30;   17.4;   59.00;   22.9;    6.7;    2.7;eor
       5490;19470530;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.5;  996.20;   20.4;   51.00;   26.4;   11.2;    6.2;eor
       5490;19470531;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.2;  991.10;   22.2;   49.00;   29.1;   11.9;    9.8;eor
       5490;19470601;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  15.1;  988.30;   25.4;   45.00;   31.3;   14.1;    9.0;eor
       5490;19470602;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  17.6;  987.20;   24.4;   57.00;   29.4;   14.3;    9.2;eor
       5490;19470603;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  18.7;  984.30;   24.4;   59.00;   30.5;   17.3;   10.9;eor
       5490;19470604;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.1;  981.20;   24.0;   53.00;   32.2;   17.0;   12.2;eor
       5490;19470605;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.7;  982.80;   16.6;   71.00;   19.8;   15.0;   15.2;eor
       5490;19470606;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.1;  978.70;   12.4;   74.00;   16.2;   10.6;   10.8;eor
       5490;19470607;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.9;  983.60;   12.7;   68.00;   15.2;    9.7;    8.2;eor
       5490;19470608;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.3;  987.60;   12.9;   69.00;   17.6;   11.0;    4.7;eor
       5490;19470609;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  10.3;  988.80;   11.5;   74.00;   14.7;   10.0;    8.2;eor
       5490;19470610;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.1;  995.20;   10.2;   71.00;   14.0;    9.0;    8.2;eor
       5490;19470611;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.6;  990.80;    9.3;   81.00;   10.9;    6.6;    5.2;eor
       5490;19470612;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.3;  986.20;   12.2;   60.00;   16.6;    5.0;    3.4;eor
       5490;19470613;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.7;  981.60;   14.8;   52.00;   20.6;    5.9;    2.9;eor
       5490;19470614;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.0;  980.20;   15.3;   69.00;   20.5;    5.6;    3.7;eor
       5490;19470615;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  11.9;  977.60;   16.4;   63.00;   21.2;   12.9;   12.1;eor
       5490;19470616;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.6;  990.40;   12.5;   66.00;   17.0;   10.8;    9.6;eor
       5490;19470617;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   8.9;  995.90;   15.3;   51.00;   20.6;    5.7;    2.4;eor
       5490;19470618;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;   9.3;  992.40;   18.8;   44.00;   23.0;    7.0;    4.2;eor
       5490;19470619;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.3;  988.70;   21.2;   47.00;   26.1;   12.4;    8.9;eor
       5490;19470620;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  14.9;  990.30;   18.6;   67.00;   23.5;   15.5;   12.0;eor
       5490;19470621;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.4;  986.80;   18.4;   79.00;   25.5;   15.1;   13.6;eor
       5490;19470622;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  13.6;  986.70;   14.2;   82.00;   17.8;   13.1;   13.1;eor
       5490;19470623;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.7;  992.20;   15.1;   72.00;   19.8;   11.6;   10.3;eor
       5490;19470624;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  12.7;  994.00;   16.6;   67.00;   21.1;   10.5;    9.3;eor
       5490;19470625;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  15.2;  990.20;   22.8;   54.00;   28.4;   12.3;    8.5;eor
       5490;19470626;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  17.2;  993.20;   24.1;   55.00;   28.9;   17.9;   14.5;eor
       5490;19470627;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  19.5;  995.10;   25.7;   58.00;   31.3;   15.4;   13.4;eor
       5490;19470628;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.7;  993.60;   26.0;   52.00;   31.1;   16.1;   14.1;eor
       5490;19470629;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  16.0;  992.70;   26.2;   47.00;   32.8;   17.3;   14.7;eor
       5490;19470630;-999;-999;-999;    5;  -999;-999;-999;-999;  -999;  20.0;  992.20;   22.2;   73.00;   26.6;   18.4;   18.4;eor
